datetime,price,qty,adx,,,pl
30.10.2019 08:43,1571.3,-1,17.69,0,0,300
30.10.2019 09:03,1563.9,-1,27.27,0,0,-155
30.10.2019 09:27,1571,1,26.78,0,0,-155
30.10.2019 10:21,1564.6,-1,21.42,0,0,-155
30.10.2019 13:52,1572.4,1,11.77,0,0,5
31.10.2019 08:35,1566.8,1,16.6,0,0,-155
31.10.2019 08:53,1561.9,-1,18.19,0,0,300
31.10.2019 09:20,1555.4,-1,25.89,0,0,-155
31.10.2019 10:00,1559.5,1,32.36,0,0,-150
31.10.2019 11:18,1554.9,-1,15.52,0,0,-150
01.11.2019 08:41,1573.8,1,34,0,0,300
01.11.2019 08:59,1580.6,1,38.46,0,0,-155
01.11.2019 10:47,1588.1,1,47.59,0,0,-155
01.11.2019 11:17,1585.1,-1,46.47,0,0,-155
04.11.2019 10:23,1599.3,1,20.17,0,0,-155
05.11.2019 09:00,1607,1,18.13,0,0,300
05.11.2019 09:02,1611.6,1,24.4,0,0,-155
05.11.2019 09:09,1607.8,-1,25.33,0,0,300
06.11.2019 08:39,1592.4,-1,22.28,0,0,-155
06.11.2019 09:37,1593.7,-1,17.8,0,0,-155
06.11.2019 09:45,1595.1,1,15.69,0,0,-155
06.11.2019 10:45,1591.6,-1,13.99,0,0,-155
06.11.2019 13:00,1594.8,1,16.26,0,0,-145
06.11.2019 14:32,1591.7,-1,15.91,0,0,65
07.11.2019 10:52,1599.1,-1,14.59,0,0,-155
07.11.2019 13:18,1598,-1,12.9,0,0,300
08.11.2019 08:43,1594.9,1,15.69,0,0,-155
08.11.2019 09:01,1588.8,-1,15.01,0,0,-155
08.11.2019 09:22,1596.9,1,13.97,0,0,70
11.11.2019 09:21,1595.6,1,20.07,0,0,-155
11.11.2019 10:18,1591.4,-1,18.45,0,0,-155
11.11.2019 12:58,1595.3,1,16.03,0,0,-10
12.11.2019 08:54,1598.7,1,13.84,0,0,300
12.11.2019 09:36,1605.5,1,19.18,0,0,-155
12.11.2019 10:07,1603.6,-1,23.36,0,0,300
12.11.2019 11:08,1598.7,-1,19.89,0,0,-155
12.11.2019 13:39,1595.2,-1,12.91,0,0,-80
13.11.2019 09:11,1586,1,23.31,0,0,-155
13.11.2019 09:36,1580.6,-1,19.45,0,0,-155
13.11.2019 09:50,1585,1,16.01,0,0,300
13.11.2019 12:59,1585.5,-1,18.79,0,0,-155
13.11.2019 13:59,1591.4,1,16.92,0,0,-50
14.11.2019 09:21,1595.2,1,11.18,0,0,-155
14.11.2019 10:43,1589.9,-1,14.7,0,0,-155
15.11.2019 08:56,1594.5,-1,18.31,0,0,-155
15.11.2019 10:16,1595.8,1,16.58,0,0,30
18.11.2019 09:13,1592.7,1,19.44,0,0,-155
18.11.2019 09:38,1587.8,-1,19.75,0,0,-155
18.11.2019 11:39,1593.9,1,17.07,0,0,-125
19.11.2019 09:02,1592.4,-1,20.12,0,0,-155
19.11.2019 09:47,1596.6,1,17.38,0,0,-155
19.11.2019 09:58,1593.4,-1,16.12,0,0,-155
19.11.2019 10:36,1599.5,1,14.5,0,0,30
20.11.2019 09:16,1597.6,1,19.73,0,0,300
20.11.2019 11:12,1599.9,-1,25.26,0,0,300
20.11.2019 11:58,1589.8,-1,22.36,0,0,-155
20.11.2019 12:07,1586.8,-1,26.23,0,0,300
20.11.2019 12:29,1584.9,1,34.98,0,0,-150
20.11.2019 12:53,1589.4,1,27.32,0,0,300
21.11.2019 08:36,1590.6,-1,18.8,0,0,300
21.11.2019 09:18,1581.6,-1,25.78,0,0,-155
21.11.2019 13:01,1585.2,1,21.65,0,0,-35
22.11.2019 09:19,1585.8,-1,13.52,0,0,-155
22.11.2019 11:54,1589.1,1,18.27,0,0,15
25.11.2019 08:40,1603.1,1,36.19,0,0,300
25.11.2019 09:02,1609.3,1,45.48,0,0,300
25.11.2019 09:32,1617,1,55.63,0,0,300
25.11.2019 13:01,1621.9,1,64.49,0,0,75
26.11.2019 08:50,1626.2,1,22.11,0,0,300
26.11.2019 11:50,1629.2,1,19.11,0,0,-155
27.11.2019 09:00,1632.8,1,11.63,0,0,-150
29.11.2019 08:43,1623.6,-1,15.43,0,0,-155
29.11.2019 08:58,1629.6,1,16.52,0,0,-155
29.11.2019 11:43,1625.7,-1,11.44,0,0,10
02.12.2019 08:41,1621.7,-1,21.01,0,0,300
02.12.2019 09:01,1615.5,-1,24.93,0,0,300
02.12.2019 09:12,1613.4,1,33.66,0,0,-155
02.12.2019 09:29,1611.5,-1,30.53,0,0,300
02.12.2019 11:28,1607.4,-1,15.29,0,0,-155
03.12.2019 08:56,1596.2,1,25.2,0,0,-155
03.12.2019 09:18,1596.8,1,15.53,0,0,-155
03.12.2019 12:51,1599.4,1,15.94,0,0,-155
03.12.2019 13:37,1597.9,-1,14.69,0,0,-150
04.12.2019 08:37,1613.7,1,17.71,0,0,150
04.12.2019 15:02,1610.6,-1,14.4,0,0,5
05.12.2019 08:58,1616.1,-1,15.01,0,0,-155
06.12.2019 09:15,1638.3,1,42.08,0,0,-155
10.12.2019 09:15,1633,1,15.59,0,0,-155
11.12.2019 09:53,1629.1,-1,9.55,0,0,-155
12.12.2019 08:36,1638.3,1,13.05,0,0,300
12.12.2019 08:59,1648.6,1,24.42,0,0,300
12.12.2019 09:17,1655.7,1,42.7,0,0,-155
12.12.2019 09:44,1652,-1,43.12,0,0,-150
12.12.2019 10:17,1650.1,-1,30.76,0,0,300
12.12.2019 10:55,1643.9,-1,27.97,0,0,-155
12.12.2019 11:59,1644.7,1,25.25,0,0,300
12.12.2019 13:32,1651.8,1,18.83,0,0,-155
13.12.2019 09:02,1652,1,14.21,0,0,-155
13.12.2019 09:30,1650.2,-1,19.51,0,0,300
13.12.2019 09:38,1643.7,-1,19.94,0,0,-155
13.12.2019 09:54,1640.2,-1,23.47,0,0,-155
13.12.2019 10:21,1635.9,-1,28.9,0,0,-155
13.12.2019 10:46,1640.1,1,30.96,0,0,-10
16.12.2019 09:25,1660.9,1,35.53,0,0,-155
16.12.2019 14:11,1656.6,-1,33.05,0,0,35
17.12.2019 13:33,1659.9,1,12.05,0,0,-55
18.12.2019 09:11,1658.4,-1,21.27,0,0,-155
18.12.2019 13:49,1668.7,1,21.15,0,0,-5
20.12.2019 10:08,1679.4,1,26.54,0,0,-155
23.12.2019 08:42,1669.1,-1,14.98,0,0,-155
23.12.2019 12:03,1675.6,1,15.05,0,0,5
27.12.2019 08:46,1677.1,-1,22.17,0,0,300
27.12.2019 09:07,1672.1,-1,29.21,0,0,-155
27.12.2019 11:04,1676.5,1,26.32,0,0,-155
30.12.2019 08:36,1669.3,-1,14.39,0,0,300
30.12.2019 08:44,1661.6,-1,23.26,0,0,-155
30.12.2019 09:15,1660.5,-1,28.07,0,0,-155
30.12.2019 10:48,1671.2,1,18.27,0,0,-155
30.12.2019 14:02,1667.1,-1,21.1,0,0,-40
30.12.2019 15:00,1670.1,1,17.32,0,0,-5
31.12.2019 08:33,1668,1,15.74,0,0,300
31.12.2019 08:49,1674.2,1,18.09,0,0,-155
31.12.2019 10:01,1671,-1,20.96,0,0,-155
02.01.2020 08:49,1670.5,-1,15.09,0,0,300
02.01.2020 09:15,1662.8,-1,28.84,0,0,300
02.01.2020 10:36,1655.2,-1,34.57,0,0,-155
02.01.2020 13:42,1662.2,1,26.84,0,0,140
02.01.2020 14:50,1668.2,-1,25.67,0,0,-5
03.01.2020 08:45,1657.4,1,19.07,0,0,-155
03.01.2020 09:15,1659.8,1,15.7,0,0,-155
03.01.2020 12:14,1664.4,1,20.42,0,0,-155
03.01.2020 12:39,1658.6,-1,17.84,0,0,-150
06.01.2020 09:30,1656.7,1,13.21,0,0,-150
06.01.2020 09:53,1660.7,1,20.6,0,0,-150
06.01.2020 14:27,1665.9,1,38.33,0,0,-95
06.01.2020 15:08,1662.8,-1,38.75,0,0,10
07.01.2020 08:47,1656.4,-1,17.92,0,0,-155
07.01.2020 09:16,1661.6,1,20.34,0,0,-155
07.01.2020 09:58,1665.5,1,15.33,0,0,-155
07.01.2020 11:05,1659.2,-1,14.11,0,0,-155
08.01.2020 08:53,1669.8,1,37.39,0,0,-155
08.01.2020 09:29,1664.5,-1,35.97,0,0,-155
08.01.2020 10:41,1670.3,1,15.79,0,0,-155
09.01.2020 09:01,1669.5,1,14.07,0,0,300
09.01.2020 09:41,1676.6,1,14.29,0,0,-155
09.01.2020 10:31,1671.9,-1,14.48,0,0,300
09.01.2020 11:39,1665.8,-1,13.55,0,0,-155
10.01.2020 08:39,1658.7,-1,14.24,0,0,-150
10.01.2020 09:00,1667.2,1,16.11,0,0,-155
10.01.2020 09:52,1662,-1,13.61,0,0,-155
10.01.2020 10:40,1661.2,-1,13.38,0,0,300
10.01.2020 11:11,1655.4,-1,20.75,0,0,-155
10.01.2020 12:02,1661,1,19.39,0,0,-135
10.01.2020 14:30,1657.9,-1,13.7,0,0,35
13.01.2020 08:42,1653.1,-1,17.64,0,0,-155
13.01.2020 10:28,1663.1,1,13.19,0,0,300
13.01.2020 11:38,1667.2,1,20.92,0,0,125
14.01.2020 09:43,1669.7,1,9.36,0,0,300
14.01.2020 10:40,1674.5,1,19.14,0,0,300
14.01.2020 11:41,1682.6,1,28.88,0,0,-155
14.01.2020 12:37,1680.9,-1,36.72,0,0,-155
14.01.2020 12:40,1685.1,1,35.08,0,0,-155
14.01.2020 12:46,1681.5,-1,31.52,0,0,300
14.01.2020 13:04,1674.4,-1,23.36,0,0,-155
14.01.2020 13:53,1678.7,1,19.58,0,0,-155
15.01.2020 08:33,1681.1,1,13.91,0,0,300
15.01.2020 09:12,1680.3,-1,25.04,0,0,-155
15.01.2020 09:57,1687.4,1,21.71,0,0,-155
15.01.2020 10:42,1690.6,1,21.91,0,0,-155
15.01.2020 11:22,1687.2,-1,21.21,0,0,300
15.01.2020 13:50,1686.3,1,14.26,0,0,-155
16.01.2020 08:44,1703.4,1,39.11,0,0,300
16.01.2020 10:01,1704.6,-1,28.23,0,0,-25
16.01.2020 14:59,1707.7,1,12.89,0,0,20
17.01.2020 10:00,1704.1,-1,20.44,0,0,-150
17.01.2020 14:08,1699.3,-1,19.59,0,0,-115
21.01.2020 09:20,1688.7,-1,12.53,0,0,-155
21.01.2020 12:21,1687.3,-1,11.6,0,0,-155
21.01.2020 14:04,1690.7,1,16.21,0,0,-90
21.01.2020 14:33,1687.6,-1,15.48,0,0,15
22.01.2020 08:40,1695.1,1,15.99,0,0,-155
22.01.2020 10:09,1689.5,-1,12.55,0,0,300
23.01.2020 08:33,1672.8,-1,21.21,0,0,300
23.01.2020 08:53,1669.2,1,38.23,0,0,300
23.01.2020 08:59,1675.5,1,30.99,0,0,300
23.01.2020 12:28,1682.2,1,18.08,0,0,300
23.01.2020 13:20,1688.4,1,23.28,0,0,-20
23.01.2020 14:57,1685.3,-1,31.24,0,0,0
24.01.2020 08:41,1682.6,-1,27.38,0,0,300
24.01.2020 09:33,1676.1,-1,22.4,0,0,300
24.01.2020 11:12,1665.9,-1,30.2,0,0,300
24.01.2020 13:26,1654.5,-1,37.95,0,0,-155
24.01.2020 13:59,1661.3,1,29.82,0,0,25
24.01.2020 14:38,1658.2,-1,23.05,0,0,25
27.01.2020 08:42,1640.7,-1,13.83,0,0,-155
27.01.2020 09:31,1646.6,1,13.84,0,0,-155
27.01.2020 09:58,1642.6,-1,10.67,0,0,-155
27.01.2020 10:08,1644.9,1,10,0,0,-150
27.01.2020 11:24,1653.2,1,21.07,0,0,-155
28.01.2020 08:38,1654.8,-1,20.95,0,0,-155
28.01.2020 09:26,1663.5,1,17.35,0,0,-155
28.01.2020 13:30,1659.1,1,11.17,0,0,155
29.01.2020 09:02,1654.9,-1,13.28,0,0,-150
29.01.2020 10:53,1656.8,-1,13.86,0,0,300
30.01.2020 08:36,1645.2,1,19.41,0,0,-155
30.01.2020 09:22,1642.5,-1,22.08,0,0,300
30.01.2020 09:45,1635.6,-1,23,0,0,300
30.01.2020 10:22,1637.7,1,30.7,0,0,-150
30.01.2020 11:29,1634.7,-1,19,0,0,-155
30.01.2020 13:42,1640,1,17.31,0,0,-155
30.01.2020 13:44,1635.3,-1,15.55,0,0,-155
30.01.2020 13:47,1637.2,1,13.51,0,0,300
31.01.2020 08:33,1640.2,-1,13.46,0,0,-150
31.01.2020 09:34,1628.1,-1,26.3,0,0,300
31.01.2020 09:47,1623.7,-1,32.14,0,0,300
31.01.2020 11:00,1623.9,1,25.03,0,0,-155
31.01.2020 11:17,1617.1,-1,21.34,0,0,-155
31.01.2020 13:35,1618.3,1,15.37,0,0,-155
31.01.2020 13:55,1616.9,-1,13.82,0,0,225
31.01.2020 14:35,1610.9,1,13.24,0,0,-60
03.02.2020 09:05,1634.4,1,24.49,0,0,-155
03.02.2020 09:53,1633.2,-1,21.32,0,0,-150
03.02.2020 10:13,1634.4,1,18.24,0,0,-155
03.02.2020 10:45,1629.1,-1,16.05,0,0,-155
04.02.2020 08:46,1657.4,1,28.79,0,0,-155
04.02.2020 10:51,1656.4,1,15.51,0,0,300
05.02.2020 08:41,1669.1,-1,18.35,0,0,-155
05.02.2020 08:52,1672.8,1,16.58,0,0,-155
05.02.2020 09:29,1671,-1,16.32,0,0,-155
05.02.2020 10:22,1675.5,1,14.49,0,0,300
05.02.2020 12:33,1682.5,1,27.69,0,0,-155
06.02.2020 08:37,1683.8,-1,13.57,0,0,-155
06.02.2020 09:05,1687.1,1,19.4,0,0,-155
06.02.2020 09:19,1679.8,-1,17.92,0,0,-155
06.02.2020 11:25,1683.2,1,11.97,0,0,-155
07.02.2020 08:34,1666.9,-1,22.7,0,0,300
07.02.2020 09:02,1660.8,-1,21.36,0,0,-155
07.02.2020 09:25,1664.4,1,18.71,0,0,-155
07.02.2020 10:45,1664,1,14.21,0,0,-155
07.02.2020 12:56,1657.2,-1,13.09,0,0,-50
10.02.2020 09:00,1661.8,1,9.38,0,0,-155
11.02.2020 08:57,1680.1,1,23.36,0,0,300
11.02.2020 09:11,1687.2,1,30.32,0,0,-155
11.02.2020 10:33,1677.2,-1,25.66,0,0,-155
12.02.2020 08:43,1688.3,-1,27.66,0,0,300
13.02.2020 08:36,1687.8,1,19.7,0,0,-155
13.02.2020 09:00,1682.2,-1,22.57,0,0,-150
13.02.2020 09:12,1686.5,1,17.94,0,0,300
13.02.2020 13:10,1695.6,1,24.4,0,0,-95
13.02.2020 14:32,1692.5,-1,25.81,0,0,20
14.02.2020 08:38,1690,-1,19.01,0,0,-155
14.02.2020 10:49,1691.2,1,22.65,0,0,-155
14.02.2020 11:21,1686.1,-1,22.12,0,0,-155
14.02.2020 13:10,1685.4,-1,24.99,0,0,-85
18.02.2020 08:43,1686.9,1,17.56,0,0,-150
18.02.2020 09:29,1682.3,-1,14.13,0,0,300
18.02.2020 11:53,1680.3,1,20.74,0,0,65
19.02.2020 10:21,1694.3,1,17.37,0,0,20
20.02.2020 09:15,1697.9,1,17.57,0,0,-155
20.02.2020 10:16,1691.5,-1,20.58,0,0,300
20.02.2020 10:27,1687.4,-1,21.36,0,0,300
20.02.2020 10:32,1677,-1,34.07,0,0,-155
20.02.2020 10:37,1678.4,1,36.35,0,0,300
20.02.2020 10:56,1683,1,19.73,0,0,-155
20.02.2020 11:15,1681.8,1,13.98,0,0,300
20.02.2020 13:11,1694.2,1,30.01,0,0,-150
21.02.2020 08:35,1685.1,-1,9.4,0,0,300
21.02.2020 08:50,1678.9,-1,23.1,0,0,300
21.02.2020 09:36,1672.8,-1,23.52,0,0,-155
21.02.2020 10:02,1678.4,1,21.29,0,0,300
21.02.2020 11:05,1685.7,1,22.49,0,0,-155
21.02.2020 12:54,1677.2,-1,19.73,0,0,45
21.02.2020 14:52,1680.3,1,15.43,0,0,15
24.02.2020 08:34,1626.2,1,24.43,0,0,300
24.02.2020 08:54,1629.6,-1,16.08,0,0,-155
24.02.2020 09:02,1633.4,1,16.58,0,0,-155
24.02.2020 09:28,1628,-1,17.57,0,0,-155
24.02.2020 09:51,1631.9,1,19.01,0,0,-155
24.02.2020 10:10,1629.1,-1,16.64,0,0,-155
24.02.2020 10:55,1624.3,-1,12.6,0,0,-155
24.02.2020 11:11,1623.9,-1,15.9,0,0,-155
24.02.2020 11:46,1626.3,1,15.96,0,0,-155
24.02.2020 12:00,1621,-1,15,0,0,-155
24.02.2020 12:47,1626.9,1,16.59,0,0,-150
24.02.2020 13:36,1628.7,1,13.82,0,0,300
24.02.2020 13:58,1633.2,1,21.41,0,0,-155
25.02.2020 08:32,1627.6,-1,10.1,0,0,300
25.02.2020 08:42,1623.4,-1,19.96,0,0,300
25.02.2020 09:19,1613.2,-1,22.61,0,0,300
25.02.2020 09:25,1606.7,-1,29.38,0,0,300
25.02.2020 09:46,1606.2,1,24.79,0,0,-155
25.02.2020 09:50,1600.1,-1,22.23,0,0,300
25.02.2020 10:01,1604.5,1,23.33,0,0,-155
25.02.2020 10:18,1593.9,-1,13.79,0,0,-155
25.02.2020 10:29,1599.1,1,19.2,0,0,-155
25.02.2020 11:21,1592.4,-1,10.63,0,0,-155
25.02.2020 11:45,1588.4,-1,16.9,0,0,300
25.02.2020 12:05,1584.2,-1,31.01,0,0,-155
25.02.2020 12:12,1587.9,1,30.29,0,0,-155
25.02.2020 12:22,1582.2,-1,27.28,0,0,300
25.02.2020 13:02,1573.3,-1,25.43,0,0,-150
25.02.2020 13:09,1570.3,-1,29.49,0,0,-155
25.02.2020 13:13,1577.4,1,27.93,0,0,-155
25.02.2020 13:31,1568.3,-1,19.82,0,0,-155
25.02.2020 13:33,1569.6,1,20.23,0,0,300
25.02.2020 13:49,1576.3,1,17.04,0,0,300
26.02.2020 08:38,1581.1,1,11.73,0,0,300
26.02.2020 08:41,1587.4,1,17.7,0,0,-155
26.02.2020 08:47,1583.3,-1,27.04,0,0,300
26.02.2020 09:07,1573.9,-1,23.35,0,0,-155
26.02.2020 09:16,1581.8,1,21.89,0,0,-155
26.02.2020 09:29,1581.5,1,16.35,0,0,300
26.02.2020 09:47,1587.3,1,22.57,0,0,-155
26.02.2020 10:00,1583.7,-1,22.14,0,0,-155
26.02.2020 10:22,1588.4,1,16.7,0,0,-155
26.02.2020 10:36,1583.6,-1,13.74,0,0,300
26.02.2020 10:55,1576,-1,16.41,0,0,300
26.02.2020 11:07,1568.7,-1,30.24,0,0,-155
26.02.2020 11:36,1570.4,1,30.13,0,0,-155
26.02.2020 11:54,1567.1,-1,17.05,0,0,-155
26.02.2020 12:05,1569.5,1,15.29,0,0,-155
26.02.2020 12:11,1564.4,-1,15.49,0,0,-155
26.02.2020 12:32,1562,-1,16.06,0,0,300
26.02.2020 12:36,1555.9,-1,22.55,0,0,300
26.02.2020 12:48,1557.3,1,30.49,0,0,-155
26.02.2020 12:56,1552.7,-1,19.29,0,0,-155
26.02.2020 13:02,1556.6,1,17.9,0,0,-150
26.02.2020 13:19,1554.9,-1,11.33,0,0,-155
26.02.2020 13:25,1559.1,1,10.68,0,0,-155
26.02.2020 13:31,1554.1,-1,11.81,0,0,-155
26.02.2020 13:43,1551.6,-1,8.55,0,0,-155
27.02.2020 08:31,1513.7,-1,26.87,0,0,-155
27.02.2020 08:39,1520.2,1,27.88,0,0,-155
27.02.2020 08:41,1516.6,-1,27.97,0,0,-155
27.02.2020 08:45,1512.4,-1,20.57,0,0,300
27.02.2020 09:00,1515.5,1,15.02,0,0,-155
27.02.2020 09:01,1511.2,-1,14.03,0,0,300
27.02.2020 09:33,1497.2,-1,29.15,0,0,-155
27.02.2020 09:37,1501.2,1,34.33,0,0,300
27.02.2020 09:46,1509.7,1,22.47,0,0,300
27.02.2020 09:58,1519.2,1,32.4,0,0,300
27.02.2020 10:01,1526.1,1,39.18,0,0,300
27.02.2020 10:09,1532.3,1,50.55,0,0,-155
27.02.2020 10:12,1528,-1,48.05,0,0,-150
27.02.2020 10:21,1532.8,1,37.38,0,0,-155
27.02.2020 10:25,1528.1,-1,30.35,0,0,300
27.02.2020 10:49,1529.5,1,11.38,0,0,300
27.02.2020 11:00,1535.2,1,21.9,0,0,300
27.02.2020 11:10,1544.9,1,38.72,0,0,-155
27.02.2020 11:22,1541,-1,38.47,0,0,-155
27.02.2020 11:31,1546.4,1,23.83,0,0,300
27.02.2020 11:47,1550.9,-1,28.57,0,0,-150
27.02.2020 12:00,1545.3,-1,17.21,0,0,-155
27.02.2020 12:05,1548.2,1,18.16,0,0,-155
27.02.2020 12:29,1544.1,-1,15.77,0,0,300
27.02.2020 12:38,1538.5,-1,23.15,0,0,300
27.02.2020 12:43,1528.5,-1,43.21,0,0,-155
27.02.2020 12:54,1536.6,1,19.2,0,0,-155
27.02.2020 12:57,1532.2,-1,20.55,0,0,300
27.02.2020 13:02,1529.1,1,19.65,0,0,-155
27.02.2020 13:15,1526.3,1,22.59,0,0,-155
27.02.2020 13:17,1522.4,-1,19.97,0,0,-155
27.02.2020 13:20,1523.1,-1,17.38,0,0,-155
27.02.2020 13:26,1530,1,16.1,0,0,-155
27.02.2020 13:33,1525.1,-1,17.3,0,0,-155
27.02.2020 13:39,1528.8,1,15.38,0,0,-155
27.02.2020 14:00,1522,-1,12.09,0,0,-150
28.02.2020 08:30,1453.9,1,21.23,0,0,300
28.02.2020 08:32,1462.5,1,21.15,0,0,-150
28.02.2020 08:33,1461.3,-1,24.07,0,0,-155
28.02.2020 08:34,1465.7,1,22.85,0,0,300
28.02.2020 08:35,1471.4,1,31.2,0,0,300
28.02.2020 08:36,1478.1,1,36.96,0,0,-150
28.02.2020 08:42,1480.5,1,21.82,0,0,-155
28.02.2020 08:44,1476.4,-1,19.58,0,0,300
28.02.2020 08:45,1469.6,-1,22.65,0,0,-155
28.02.2020 08:50,1464.9,-1,12.71,0,0,-155
28.02.2020 08:51,1463.9,-1,15.84,0,0,-155
28.02.2020 08:53,1460.6,-1,16.09,0,0,300
28.02.2020 09:05,1454.8,1,26.8,0,0,-155
28.02.2020 09:16,1462.5,1,12.57,0,0,-155
28.02.2020 09:22,1458.2,-1,19.95,0,0,-150
28.02.2020 09:25,1461.3,1,16.74,0,0,-155
28.02.2020 09:27,1459.8,-1,15.58,0,0,300
28.02.2020 09:29,1452.6,-1,14.05,0,0,-150
28.02.2020 09:35,1456.9,1,16.66,0,0,-155
28.02.2020 09:37,1458.5,1,13.28,0,0,-155
28.02.2020 09:48,1454.7,1,11.1,0,0,-155
28.02.2020 09:52,1461,1,12.94,0,0,300
28.02.2020 09:54,1465.4,1,25.03,0,0,-155
28.02.2020 10:02,1457.7,-1,11.69,0,0,-155
28.02.2020 10:08,1452.2,-1,14.33,0,0,-155
28.02.2020 10:12,1458.3,1,13.52,0,0,-155
28.02.2020 10:13,1455.8,-1,12.44,0,0,-155
28.02.2020 10:16,1461.2,1,11.43,0,0,-150
28.02.2020 10:20,1464.1,1,14.79,0,0,-155
28.02.2020 10:25,1463.5,1,16.96,0,0,-155
28.02.2020 10:32,1471.2,1,20.86,0,0,-155
28.02.2020 10:38,1470.5,1,25.05,0,0,300
28.02.2020 10:43,1482.7,1,40.81,0,0,-155
28.02.2020 10:45,1479.5,-1,40.8,0,0,300
28.02.2020 10:48,1472.5,-1,30.97,0,0,-150
28.02.2020 10:50,1476.9,1,27.31,0,0,-155
28.02.2020 10:52,1469.1,-1,22.4,0,0,300
28.02.2020 11:03,1462.9,-1,20.28,0,0,-155
28.02.2020 11:05,1469.2,1,18.18,0,0,-155
28.02.2020 11:15,1464.3,-1,13.45,0,0,-150
28.02.2020 11:19,1467.3,1,14.99,0,0,300
28.02.2020 11:28,1473.5,1,14.11,0,0,300
28.02.2020 11:30,1477.6,1,22.85,0,0,-155
28.02.2020 11:34,1476,-1,24.09,0,0,-155
28.02.2020 11:38,1480.4,1,19.1,0,0,-160
28.02.2020 11:45,1472,-1,13.69,0,0,-150
28.02.2020 11:52,1473,1,17.24,0,0,300
28.02.2020 11:57,1477.5,1,15.3,0,0,-155
28.02.2020 12:13,1471.9,-1,12.31,0,0,-155
28.02.2020 12:23,1470.3,-1,14.57,0,0,300
28.02.2020 12:51,1457.4,-1,19.11,0,0,300
28.02.2020 13:22,1458.8,1,12.52,0,0,-155
28.02.2020 13:27,1451.7,-1,12.29,0,0,-155
28.02.2020 13:30,1463,1,13.24,0,0,-155
28.02.2020 13:31,1460.9,-1,20.22,0,0,300
28.02.2020 13:37,1459,1,11.67,0,0,300
28.02.2020 13:48,1465,-1,22.74,0,0,-155
28.02.2020 13:50,1469.7,1,20.72,0,0,-155
28.02.2020 13:55,1461.2,-1,16.69,0,0,300
02.03.2020 08:31,1480,-1,19.45,0,0,-155
02.03.2020 08:32,1485,1,17.19,0,0,-155
02.03.2020 08:34,1478.5,-1,13.46,0,0,300
02.03.2020 08:36,1471,-1,23.23,0,0,-150
02.03.2020 08:42,1468.5,-1,19.77,0,0,-155
02.03.2020 08:43,1475.4,1,17.74,0,0,-155
02.03.2020 08:54,1474.6,1,9.63,0,0,-155
02.03.2020 09:06,1463,-1,19.16,0,0,-155
02.03.2020 09:13,1467.3,1,22.65,0,0,-155
02.03.2020 09:16,1464.6,-1,18.2,0,0,-155
02.03.2020 09:27,1468.3,1,14.75,0,0,-155
02.03.2020 09:31,1463.4,-1,14.61,0,0,-155
02.03.2020 09:33,1469.4,1,13.2,0,0,-150
02.03.2020 09:40,1476,1,20.35,0,0,-155
02.03.2020 09:48,1483.3,1,32.64,0,0,-150
02.03.2020 10:09,1480.4,-1,19.92,0,0,-155
02.03.2020 10:11,1485.3,1,17.53,0,0,300
02.03.2020 10:19,1486.6,-1,24.33,0,0,-155
02.03.2020 10:38,1494.4,1,12.48,0,0,-155
02.03.2020 10:55,1497.7,1,13.87,0,0,-155
02.03.2020 11:12,1492.3,-1,16.56,0,0,-155
02.03.2020 11:37,1496,1,15.91,0,0,-155
02.03.2020 12:20,1493,-1,19.2,0,0,300
02.03.2020 12:37,1491.7,1,27.69,0,0,-155
02.03.2020 12:55,1489.7,-1,18.56,0,0,-155
02.03.2020 12:59,1494.7,1,16.43,0,0,-150
02.03.2020 13:39,1486.4,-1,18.68,0,0,-150
02.03.2020 14:00,1484.3,-1,20.9,0,0,-155
03.03.2020 08:30,1507.1,-1,21.2,0,0,-155
03.03.2020 08:31,1511.3,1,21.56,0,0,-155
03.03.2020 08:35,1508.2,-1,12.98,0,0,-155
03.03.2020 08:40,1512.2,1,13.47,0,0,-155
03.03.2020 08:46,1507.8,-1,15.21,0,0,-155
03.03.2020 08:48,1511,1,14.91,0,0,-150
03.03.2020 08:54,1504.6,-1,12.29,0,0,-155
03.03.2020 08:59,1511.1,1,13.08,0,0,300
03.03.2020 09:00,1518.8,1,18.53,0,0,300
03.03.2020 09:00,1526,1,34.89,0,0,300
03.03.2020 09:00,1533.1,1,42.43,0,0,300
03.03.2020 09:01,1540.4,1,50.24,0,0,-150
03.03.2020 09:03,1546.8,1,58.1,0,0,-155
03.03.2020 09:05,1539.8,-1,43.28,0,0,300
03.03.2020 09:06,1532.4,-1,31.2,0,0,-155
03.03.2020 09:13,1522.1,-1,32.71,0,0,300
03.03.2020 09:15,1516,-1,41.7,0,0,-155
03.03.2020 09:17,1518,1,37.27,0,0,-155
03.03.2020 09:18,1515.8,-1,34.22,0,0,-155
03.03.2020 09:23,1525.5,1,17.12,0,0,-155
03.03.2020 09:31,1526,1,17.43,0,0,-150
03.03.2020 09:32,1523.9,-1,15.72,0,0,-155
03.03.2020 09:38,1526.8,1,12.1,0,0,-150
03.03.2020 09:57,1527.5,1,20.91,0,0,-155
03.03.2020 10:04,1520.5,-1,17.45,0,0,300
03.03.2020 10:12,1506.3,-1,42.15,0,0,-155
03.03.2020 10:15,1512.5,1,39.88,0,0,-155
03.03.2020 10:22,1508.9,1,22.2,0,0,-155
