date,price,side,adx,neco,momentum,pl
03.12.2020 08:35,1840.3,-1,28.81,0,-0.5,-155
03.12.2020 08:45,1843.5,1,17.09,0,4.3,150
03.12.2020 09:03,1845.6,1,18.42,0,1.9,150
03.12.2020 09:18,1849,1,19.35,0,4.8,150
03.12.2020 09:50,1854.4,1,31.1,0,5.2,150
03.12.2020 10:02,1857.8,1,35.24,0,6.5,-155
03.12.2020 10:11,1853.6,-1,36.35,0,-0.8,-150
03.12.2020 10:33,1856.4,1,27.73,0,-2.1,150
03.12.2020 11:27,1858.7,1,15.58,0,2.7,-155
03.12.2020 11:43,1857,-1,17.69,0,1.2,150
03.12.2020 12:57,1852.5,-1,10.87,0,-4.2,-155
03.12.2020 13:48,1857.4,1,12.22,0.01,3.9,-155
04.12.2020 08:31,1863.6,1,17.03,0,6.7,150
04.12.2020 08:43,1866.9,1,29.14,0,3.2,-155
04.12.2020 09:03,1865,-1,22.5,0,-2,-155
04.12.2020 09:19,1868.8,1,15,0,3.7,150
04.12.2020 09:33,1872,1,24.47,0,4.3,150
04.12.2020 09:45,1873.8,1,33.01,0,1.4,150
04.12.2020 09:56,1877.2,1,32.88,0,4.3,150
04.12.2020 10:25,1880.7,1,35.65,0,4.1,150
04.12.2020 11:34,1883,1,28.28,0,1.6,-155
04.12.2020 13:18,1880.8,-1,14.5,0,-4.3,-155
04.12.2020 13:44,1884.9,1,12.27,0,2.7,150
07.12.2020 08:31,1893.4,1,26.65,0,6.3,-155
07.12.2020 08:34,1891.8,1,29.84,0,1.1,-155
07.12.2020 08:39,1888.5,-1,20.72,0,-1.4,150
07.12.2020 08:50,1884.4,-1,19.84,0,-2.2,-150
07.12.2020 09:00,1885.9,1,20.88,0,-0.5,150
07.12.2020 09:12,1888.6,1,15.91,0,4.2,150
07.12.2020 09:42,1893.6,1,18.28,0,5.6,150
07.12.2020 10:41,1897.3,1,23.89,0,2.8,-155
07.12.2020 10:55,1893.5,-1,24.11,0,-1,-155
07.12.2020 11:00,1895.3,1,19.4,0,-0.4,-150
07.12.2020 12:03,1891.3,-1,12.47,0,-2.8,150
07.12.2020 12:45,1887.1,-1,18.12,0,-3,-155
07.12.2020 13:01,1886.9,-1,19.86,0,-5.6,-150
07.12.2020 13:35,1888.7,1,19.38,0,1.7,150
07.12.2020 13:56,1890.9,1,15.67,0,2.8,145
08.12.2020 08:30,1884.6,1,14.88,0,3.5,150
08.12.2020 08:33,1888,1,18,0,8.6,150
08.12.2020 08:40,1892.3,1,33.15,0,4.9,150
08.12.2020 08:48,1894.6,1,42.94,0,3.9,150
08.12.2020 08:54,1897.8,1,44.54,0,4.5,-155
08.12.2020 09:02,1894.1,-1,43.86,0,-1.1,-155
08.12.2020 09:12,1898.5,1,28.52,0,1.3,-155
08.12.2020 09:17,1895.8,-1,26.32,0,2.3,-155
08.12.2020 09:33,1894.5,1,20,0,-0.3,150
08.12.2020 09:43,1896.2,1,18.4,0,4.4,150
08.12.2020 10:02,1899.1,1,19.11,0,2.2,150
08.12.2020 10:34,1900.8,1,24.33,0.01,1.7,150
08.12.2020 10:53,1905.7,1,27.04,0,3.8,150
08.12.2020 11:24,1909.5,1,32.19,0,3.7,150
08.12.2020 11:28,1911.6,1,37.02,0,5.5,150
08.12.2020 12:38,1916,1,28.46,0,3,35
09.12.2020 08:31,1930.7,1,12.47,0,2.4,-155
09.12.2020 08:36,1929.1,-1,12.63,0,0.7,-155
09.12.2020 08:40,1932.5,1,11.11,0,-0.1,150
09.12.2020 08:43,1936.1,1,13.78,0,7.8,-155
09.12.2020 08:50,1931.5,-1,18.63,0,-0.1,-155
09.12.2020 09:02,1930.3,-1,12.82,0,-2.6,-150
09.12.2020 09:08,1932.5,1,10.95,0,-1.6,150
09.12.2020 09:12,1925.4,-1,12.11,0,-5.5,-155
09.12.2020 09:18,1929.1,1,21.02,0,2,-155
09.12.2020 09:40,1926.9,-1,13.49,0,-2.3,150
09.12.2020 10:01,1925.3,-1,13.43,0,-1.6,150
09.12.2020 10:05,1922,-1,16.15,0,-4.5,-155
09.12.2020 10:16,1924.2,1,19.29,0,-0.8,-155
09.12.2020 10:57,1924.6,1,18.04,0,1.9,-155
09.12.2020 11:33,1921.1,-1,14.38,0,-3.5,150
09.12.2020 11:40,1917.8,-1,16.68,0,-6.6,150
09.12.2020 11:47,1914.3,-1,23.1,0,-9,150
09.12.2020 11:51,1910.8,-1,31.11,0,-9.4,-155
09.12.2020 12:00,1915.1,1,33.82,0,0.4,-155
09.12.2020 12:03,1911.3,-1,30.77,0,0.5,150
09.12.2020 12:20,1908.9,-1,27.29,0,-2.2,150
09.12.2020 12:25,1905.7,-1,25.87,0,-5.1,150
09.12.2020 12:29,1903.7,-1,29.24,0,-4.6,150
09.12.2020 12:32,1900,-1,33.02,0,-6.9,150
09.12.2020 12:35,1898.1,-1,37.28,0,-6.2,150
09.12.2020 12:55,1894.3,-1,19.66,0,-5.6,150
09.12.2020 12:57,1890.3,-1,24.87,0,-8.3,-155
09.12.2020 13:04,1894,1,37.64,0,4.8,150
09.12.2020 13:14,1898.4,1,19.58,0,2.9,-150
09.12.2020 13:17,1895.8,-1,19.67,0,0.5,-155
09.12.2020 13:24,1900,1,16.12,0,1.6,150
09.12.2020 13:35,1900.2,-1,26.53,0,0.7,150
09.12.2020 13:43,1898.3,-1,17.4,0,-3.9,-155
09.12.2020 13:45,1901.8,1,14.87,0,2.7,150
09.12.2020 13:57,1906,1,15.01,0,5,-155
10.12.2020 08:34,1881,-1,26.01,0,-5.6,-150
10.12.2020 08:37,1885.9,1,27.42,0,-2.8,150
10.12.2020 08:40,1893.5,1,22.62,0,9.3,150
10.12.2020 08:40,1896.7,1,23.9,0,15.4,-155
10.12.2020 08:49,1895.8,1,25.32,0,5.3,150
10.12.2020 08:50,1900,1,26.39,0,6.3,150
10.12.2020 09:00,1901.7,1,32.09,0,7,150
10.12.2020 09:08,1905.3,1,32.41,0,4.7,150
10.12.2020 09:21,1908.8,1,36.2,0,7.8,-165
10.12.2020 09:35,1906.1,-1,39.82,0,1.3,-155
10.12.2020 09:40,1909.3,1,36.86,0,2.3,-155
10.12.2020 10:11,1905.1,-1,27.75,0,-2.8,-245
10.12.2020 10:20,1908.8,1,23.99,0,-1.3,-155
10.12.2020 10:45,1906.4,-1,17.37,0,-0.1,150
10.12.2020 10:54,1902.8,-1,16.63,0,-6.6,-155
10.12.2020 11:08,1907.5,1,17.45,0,-0.5,150
10.12.2020 11:24,1910.8,1,16.01,0,4.3,150
10.12.2020 11:40,1914.2,1,17.8,0,10.9,-155
10.12.2020 12:13,1916.6,1,21.12,0,1.6,-155
10.12.2020 12:36,1913.1,-1,26.93,0,0.5,150
10.12.2020 13:16,1909.1,-1,13.18,0,-2.3,-155
10.12.2020 13:38,1912.9,1,15.96,0,0.6,150
11.12.2020 08:33,1907.4,-1,27.95,0,3.2,-155
11.12.2020 08:35,1909.8,1,30.01,0,1.5,-150
11.12.2020 08:37,1911.1,1,29,0,3.6,150
11.12.2020 08:45,1910.5,-1,30.2,0,-1.6,-155
11.12.2020 08:52,1912.9,1,16.46,0,0.8,150
11.12.2020 08:57,1918.1,1,23.14,0,8.3,150
11.12.2020 09:07,1921.8,1,31.31,0,4.4,-155
11.12.2020 09:11,1916.8,-1,33.57,0,-1.2,-150
11.12.2020 09:14,1921.2,1,29.03,0,2.1,150
11.12.2020 09:27,1923,1,29.73,0,3.2,-155
11.12.2020 09:38,1919,-1,22.42,0,-3.9,150
11.12.2020 09:50,1915.5,-1,19.09,0,-4.6,150
11.12.2020 09:56,1912.8,-1,24.89,0,-7.2,-155
11.12.2020 10:12,1914.3,-1,24.03,0,1.1,150
11.12.2020 10:22,1910,-1,25.17,0,-6.1,150
11.12.2020 10:36,1904.9,-1,34.21,0,-7.9,150
11.12.2020 10:43,1901.2,-1,40.08,0,-6.5,-150
11.12.2020 10:54,1905,1,39.06,0,2,-155
11.12.2020 11:11,1901.2,-1,23.42,0,-3.6,150
11.12.2020 11:13,1897.1,-1,24.76,0,-7.8,150
11.12.2020 11:19,1893.9,-1,30.91,0,-8.5,150
11.12.2020 11:22,1892,-1,35.29,0,-6.8,-150
11.12.2020 11:26,1897.2,1,35.49,0,-0.3,-155
11.12.2020 11:36,1895.4,-1,25.39,0,3.6,150
11.12.2020 11:39,1893.7,-1,24.53,0,-2.5,-155
11.12.2020 11:41,1897.1,1,23.79,0,-1.5,-150
11.12.2020 11:44,1895,-1,19.98,0,0,-155
11.12.2020 11:50,1898.6,1,16.51,0,4.2,150
11.12.2020 12:04,1902.3,1,18.43,0,4.5,150
11.12.2020 12:13,1904.4,1,22.62,0,4.3,-155
11.12.2020 12:24,1902.4,-1,24.83,0,1,-155
11.12.2020 12:29,1906.2,1,23.06,0,1.4,150
11.12.2020 12:40,1907.9,1,27.51,0,4.9,150
11.12.2020 12:56,1909.7,1,29.1,0,2.1,-150
11.12.2020 13:24,1910.9,1,20.24,0,3.8,-155
11.12.2020 13:49,1909.8,1,15.5,0,1.2,-155
14.12.2020 08:31,1937.5,1,15.17,0,5.1,150
14.12.2020 08:39,1941.2,1,22.54,0,3.8,-155
14.12.2020 08:46,1936.9,-1,25.72,0,-0.6,-155
14.12.2020 08:48,1940.3,1,21.24,0,0.5,-155
14.12.2020 08:54,1936.2,-1,18.28,0,-4.2,-155
14.12.2020 09:00,1940.9,1,13.55,0,1.5,-155
14.12.2020 09:03,1937.7,-1,10.99,0,-0.5,-155
14.12.2020 09:07,1941.7,1,10.57,0,2.1,-155
14.12.2020 09:27,1939.8,-1,14.28,0,-1.9,150
14.12.2020 09:37,1936.3,-1,13.68,0,-5.2,-155
14.12.2020 09:41,1938.5,1,14.76,0,-1.2,-150
14.12.2020 09:46,1934.1,-1,13.55,0,-2.2,150
14.12.2020 09:51,1932,-1,19.19,0,-5.2,150
14.12.2020 10:00,1928.3,-1,24.45,0,-4.3,-150
14.12.2020 10:06,1932.8,1,27.96,0,-1,-155
14.12.2020 10:10,1929.5,-1,20.95,0,0.1,-155
14.12.2020 10:14,1933.8,1,20.06,0,2.8,-155
14.12.2020 10:32,1930.4,-1,12.1,0,-3.3,-155
14.12.2020 10:37,1932.6,1,12.87,0,-0.2,150
14.12.2020 10:47,1936.1,1,9.11,0,3.5,-155
14.12.2020 10:51,1934.1,1,9.92,0,1.9,-155
14.12.2020 10:58,1930.8,-1,9.05,0,-5.1,150
14.12.2020 11:25,1926.8,-1,11.71,0,-4,-150
14.12.2020 11:39,1930,1,14.21,0,-0.5,-155
14.12.2020 11:51,1926.4,-1,12.77,0,-1.2,150
14.12.2020 12:08,1922,-1,17.75,0,-6.4,150
14.12.2020 13:33,1917.8,-1,14.48,0,-3.5,-155
14.12.2020 13:44,1921.5,1,20.97,0,1.2,150
14.12.2020 13:56,1925,1,16.46,0,7.5,-30
15.12.2020 08:31,1927.6,-1,20.49,0,-1.8,150
15.12.2020 08:33,1924.1,-1,16.87,0,-6.2,-150
15.12.2020 08:34,1925.2,-1,17.54,0,-2.4,-150
15.12.2020 08:35,1926.7,1,16.5,0,2.5,-155
15.12.2020 08:40,1927.6,1,12.2,0,1.9,-155
15.12.2020 08:41,1923.6,-1,10.72,0,-2.6,-155
15.12.2020 08:54,1927.2,1,11.2,0,4.2,-155
15.12.2020 09:00,1925.5,-1,10.79,0,-1,-155
15.12.2020 09:01,1927.2,1,10.61,0,-0.2,150
15.12.2020 09:06,1931,1,13.37,0,5.5,150
15.12.2020 09:28,1931.2,-1,21.15,0,-1.1,-155
15.12.2020 09:32,1933.1,1,19.32,0,0.2,-155
15.12.2020 09:38,1929.6,-1,18.84,0,-2.1,-155
15.12.2020 09:45,1932.9,1,15.42,0,0.3,150
15.12.2020 09:54,1936.6,1,17.53,0,8,-155
15.12.2020 10:05,1931.1,-1,20.44,0,-2.6,150
15.12.2020 10:07,1929.4,-1,19.39,0,-5.9,-155
15.12.2020 10:12,1933.4,1,18.58,0,0.6,150
15.12.2020 10:44,1937.4,1,11.23,0,5.4,150
15.12.2020 11:21,1941.3,1,23.03,0,3.6,150
15.12.2020 11:50,1945.5,1,31.06,0.01,6.9,150
15.12.2020 12:08,1948,1,36.78,0.01,6.8,-150
15.12.2020 12:37,1948.5,1,39.71,0,1.4,150
15.12.2020 12:48,1951.8,1,40.07,0,2.4,150
15.12.2020 13:40,1955.3,1,41.06,0,3.7,-110
16.12.2020 08:32,1960.7,-1,23.36,0,-5,-150
16.12.2020 08:34,1964.8,1,27.13,0,0.9,-150
16.12.2020 08:38,1960.2,-1,21.84,0,-0.7,150
16.12.2020 08:49,1958.5,-1,23.99,0,-2.2,-155
16.12.2020 08:53,1960.2,1,23.59,0,2,-150
16.12.2020 08:59,1961.5,1,19.72,0,4,-155
16.12.2020 09:04,1957.3,-1,16.31,0,-2.8,150
16.12.2020 09:16,1952.6,-1,22.35,0,-4.8,150
16.12.2020 09:20,1949,-1,28.22,0,-5.2,-150
16.12.2020 09:26,1953.6,1,31.83,0,2.3,150
16.12.2020 09:31,1955.2,1,22.32,0,4.4,-155
16.12.2020 09:35,1951.6,-1,19.95,0,-1.8,150
16.12.2020 10:21,1949.6,-1,11.59,0,0.2,-150
16.12.2020 10:28,1952.7,1,12.74,0,2.4,-155
16.12.2020 10:34,1950.7,-1,11.44,0,-0.2,-155
16.12.2020 10:49,1953.9,1,10,0,2.5,-155
16.12.2020 11:50,1950.7,-1,9.54,0,-2.1,-155
16.12.2020 12:15,1948.8,-1,9.11,0,-4.9,-150
16.12.2020 13:06,1948.7,-1,13.29,0,-4.5,150
16.12.2020 13:12,1944.7,-1,16,0,-7.4,-155
16.12.2020 13:23,1949.6,1,20.26,0,1,-155
16.12.2020 13:31,1947.1,-1,16.42,0,2.6,-155
16.12.2020 13:36,1950.3,1,12.84,0,2.3,150
16.12.2020 13:37,1954.2,1,13.97,0,6.8,150
16.12.2020 13:54,1955.9,1,22.84,0,-1,-155
17.12.2020 08:31,1959.3,-1,20.15,0,1.2,150
17.12.2020 08:45,1957.6,-1,12.13,0,-0.4,-155
17.12.2020 08:50,1961.5,1,11.02,0,2.6,-155
17.12.2020 08:55,1956.8,-1,11.81,0,-0.3,-155
17.12.2020 09:09,1960.6,1,13.28,0,5.4,-150
17.12.2020 09:21,1964.7,1,20.87,0,6,-155
17.12.2020 09:28,1965.9,1,23.51,0,2.2,-155
17.12.2020 09:35,1961.1,-1,24.91,0,-3.4,150
17.12.2020 09:40,1957.3,-1,21.21,0,-7.1,150
17.12.2020 09:45,1955.3,-1,23.65,0,-10.2,-155
17.12.2020 09:51,1958.9,1,22.36,0,0.4,150
17.12.2020 10:15,1962.9,1,11.57,0,1.5,-150
17.12.2020 10:56,1961.4,-1,18.24,0,-1.7,-155
17.12.2020 11:26,1965,1,12.52,0,2.3,150
17.12.2020 11:48,1968.6,1,17.07,0,8.8,150
17.12.2020 13:18,1970.8,1,25.67,0,3.2,-155
18.12.2020 08:30,1980.8,1,9.79,0,3,150
18.12.2020 08:34,1982.7,1,12.3,0,1,-150
18.12.2020 08:46,1979.6,-1,10.7,0,-2.2,150
18.12.2020 08:53,1975.8,-1,13,0,-5.9,-155
18.12.2020 08:57,1981,1,16.67,0,0.9,150
18.12.2020 09:09,1984.7,1,11.03,0,4,-155
18.12.2020 10:13,1980.8,-1,11.05,0,-4.6,-155
18.12.2020 10:26,1985.3,1,14.45,0,4.3,-155
18.12.2020 10:54,1982.7,-1,11.51,0,-0.1,-155
18.12.2020 11:13,1986.7,1,11.11,0,2.8,150
18.12.2020 11:30,1988.9,1,17.12,0,7.1,-155
18.12.2020 12:22,1985.3,-1,21.04,0,-4.1,-155
18.12.2020 12:33,1986.5,-1,16.12,0,0,150
18.12.2020 13:02,1983.1,-1,12.18,0,-3.1,150
18.12.2020 13:44,1979,-1,20.35,0,-1.7,150
18.12.2020 13:55,1975,-1,25.73,0,-6.6,150
21.12.2020 08:30,1927.8,-1,17.71,0,0.7,-155
21.12.2020 08:30,1932,1,14.81,0,1.1,-155
21.12.2020 08:32,1930.8,1,17.17,0,2.8,150
21.12.2020 08:33,1933.2,1,17.83,0,1.3,150
21.12.2020 08:34,1936.9,1,21.44,0,5,150
21.12.2020 08:34,1938.7,1,26.33,0,5.5,150
21.12.2020 08:35,1943,1,32.07,0,9.6,150
21.12.2020 08:37,1947.4,1,44.89,0,4.3,150
21.12.2020 08:39,1949.7,1,44.77,0,3.4,-155
21.12.2020 08:40,1946.5,-1,42.31,0,-1,150
21.12.2020 08:40,1945,-1,35.5,0,-4.8,150
21.12.2020 08:41,1941.8,-1,30.34,0,-8.8,-155
21.12.2020 08:42,1945.3,1,24.14,0,0.2,-155
21.12.2020 08:46,1940.8,-1,15.6,0,-6.6,-155
21.12.2020 08:50,1944.3,1,20.1,0,1.7,150
21.12.2020 08:51,1947.5,1,18.75,0,5.5,-155
21.12.2020 08:53,1942,-1,17.26,0,0.6,-155
21.12.2020 08:55,1946,1,14.15,0,-0.3,-155
21.12.2020 08:59,1944.3,-1,12.83,0,-1.7,150
21.12.2020 09:02,1940.4,-1,9.4,0,-3,150
21.12.2020 09:04,1934.7,-1,20.27,0,-8.8,-155
21.12.2020 09:05,1933.3,-1,26.47,0,-5.9,150
21.12.2020 09:07,1929,-1,32.84,0,-7.8,-150
21.12.2020 09:09,1931.1,-1,35.55,0,-1.2,-150
21.12.2020 09:10,1934.3,1,34.41,0,2.7,150
21.12.2020 09:12,1936.5,1,22.85,0,5.4,-155
21.12.2020 09:13,1933.1,-1,20.58,0,-1.9,150
21.12.2020 09:14,1929.9,-1,19.87,0,-4.5,-155
21.12.2020 09:17,1933.6,1,21.57,0,4,-150
21.12.2020 09:18,1928.1,-1,16.04,0,-1.1,-155
21.12.2020 09:22,1929.8,1,16.07,0,1.6,150
21.12.2020 09:23,1933.6,1,13.6,0,3.9,-155
21.12.2020 09:26,1929.3,-1,15.77,0,-2.5,-155
21.12.2020 09:27,1933.9,1,13.88,0,0.2,-150
21.12.2020 09:30,1932.5,1,12.26,0,-1.1,150
21.12.2020 09:31,1934.4,1,12,0,0.9,-150
21.12.2020 09:34,1933.9,1,8.5,0,0.6,150
21.12.2020 09:35,1937.5,1,9.14,0,4.7,-155
21.12.2020 09:38,1938.1,1,12.6,0,4.1,150
21.12.2020 09:52,1940.2,1,13.68,0,3,150
21.12.2020 09:55,1943.8,1,15.35,0,5.2,150
21.12.2020 09:59,1945.9,1,21.2,0,4.5,150
21.12.2020 10:16,1944.8,-1,25.41,0,-0.4,-150
21.12.2020 10:31,1948.4,1,14.41,0,1.8,-155
21.12.2020 10:35,1945,-1,14.16,0,-2.7,-150
21.12.2020 10:39,1949,1,12.6,0,1.6,-155
21.12.2020 10:57,1947.1,-1,11.92,0,0.4,-155
21.12.2020 11:03,1948.6,1,11.27,0,0.3,-150
21.12.2020 11:14,1947,-1,9.97,0,-0.7,150
21.12.2020 11:31,1949.7,1,12.28,0,2.6,150
21.12.2020 11:32,1951.3,1,14.61,0,5.8,150
21.12.2020 11:55,1957.7,1,24.71,0,5.8,150
21.12.2020 12:36,1959.7,1,27.45,0,3.4,150
21.12.2020 13:15,1964.3,1,17.3,0,4.6,150
21.12.2020 13:34,1966.9,1,29.02,0,3.4,150
21.12.2020 13:38,1968.8,1,31.79,0,3.8,-150
21.12.2020 13:45,1965.7,-1,27.47,0,-2.3,150
21.12.2020 14:00,1963.2,-1,21.01,0,-4,150
22.12.2020 08:31,1972.6,-1,12.3,0,0.4,150
22.12.2020 08:34,1969,-1,9.75,0,-3.5,150
22.12.2020 08:35,1967.3,-1,16.15,0,-6.4,-155
22.12.2020 08:42,1970.8,1,14.24,0,3.6,-155
22.12.2020 08:51,1966.9,-1,15.36,0,-3.9,-150
22.12.2020 08:52,1972.5,1,14.41,0,-1.1,150
22.12.2020 08:56,1976.7,1,18.15,0,8.3,150
22.12.2020 09:02,1974.7,-1,26.64,0,-1.3,-150
22.12.2020 09:05,1978.4,1,19.42,0,-0.7,150
22.12.2020 09:07,1982,1,20.8,0,5.9,150
22.12.2020 09:09,1985.6,1,25.09,0,11.3,-150
22.12.2020 09:13,1979.7,-1,29.95,0,0,-150
22.12.2020 09:25,1981.2,1,14.25,0,3.4,150
22.12.2020 09:30,1984.8,1,14.82,0,4.5,150
22.12.2020 09:44,1986.4,1,22.31,0,5.2,-155
22.12.2020 09:49,1982.4,-1,24.12,0,-3.4,-155
22.12.2020 10:08,1985.6,1,13.96,0,4.9,-155
22.12.2020 10:23,1984,-1,19.51,0,-1.4,150
22.12.2020 10:32,1980.4,-1,14.93,0,-7,150
22.12.2020 10:36,1976.9,-1,20.83,0,-6.9,150
22.12.2020 10:39,1973.3,-1,27.27,0,-9.5,-155
22.12.2020 11:00,1975.4,1,25.74,0,1.5,150
22.12.2020 11:36,1979.6,1,13.4,0,1.9,150
22.12.2020 11:54,1981.9,1,20.08,0,5.5,-155
22.12.2020 12:41,1978,-1,19.98,0,-4.9,-150
22.12.2020 13:20,1984,1,13.12,0,5,-155
22.12.2020 13:53,1984.1,1,16.19,0,1.9,150
23.12.2020 08:33,1999.3,1,25.4,0,1.4,-155
23.12.2020 08:45,1995,-1,12.16,0,-3.7,150
23.12.2020 08:47,1991.4,-1,16.01,0,-6.1,-155
23.12.2020 08:50,1996.9,1,20.99,0,-1.2,150
23.12.2020 08:55,1998.9,1,16.78,0,5.6,150
23.12.2020 09:30,1994,-1,14.57,0,-2.3,-155
23.12.2020 09:33,1998.1,1,14.63,0,2.3,150
23.12.2020 09:48,2001.6,1,16.43,0,6.9,150
23.12.2020 10:15,2004.8,1,22.74,0,4,-155
23.12.2020 11:50,2002.6,-1,17.99,0.01,-0.2,-155
23.12.2020 12:16,2004.5,1,15.86,0.01,-2.1,35
24.12.2020 08:32,2005.2,-1,19.97,0,-5.4,150
24.12.2020 08:33,2003.2,-1,26.21,0,-7.4,150
24.12.2020 08:36,2000,-1,34.93,0,-6.8,-155
24.12.2020 08:42,2001.8,1,38.89,0,0.1,150
24.12.2020 08:54,2005,1,22.31,0,1.5,150
24.12.2020 09:00,2006.8,1,22.49,0,5.9,-155
24.12.2020 09:02,2005.1,-1,21.51,0,2.1,150
24.12.2020 09:34,2002.3,-1,12.76,0,-3.7,-155
24.12.2020 09:55,2005.8,1,12.68,0,3.2,-155
24.12.2020 10:13,2000.3,-1,11.74,0,-3.2,150
24.12.2020 10:19,1997.1,-1,15.24,0,-5.7,150
24.12.2020 10:30,1993.1,-1,23.79,0,-9.1,-155
24.12.2020 10:40,1994.2,-1,29.59,0,-3.9,-155
24.12.2020 10:56,1997.8,1,28.95,0.01,4.5,-155
24.12.2020 11:07,1995.8,-1,24.57,0,-0.5,-155
24.12.2020 11:16,1997.3,1,21.4,0,3.2,150
24.12.2020 11:51,1999.5,1,13.34,0,3.2,150
24.12.2020 11:59,2002.2,1,18.88,0,3.1,-155
24.12.2020 12:03,1998.4,-1,19.29,0,-3.6,150
24.12.2020 12:03,1994.7,-1,18.98,0,-6.2,-165
24.12.2020 12:05,2001,1,20.28,0,-0.1,-200
28.12.2020 08:32,2019.5,-1,23.95,0,-8.3,150
28.12.2020 08:34,2016.1,-1,30.25,0,-8.2,150
28.12.2020 08:37,2012.9,-1,40.28,0,-5.3,-155
28.12.2020 08:40,2017.3,1,40.58,0,3.4,-155
28.12.2020 08:44,2015.5,-1,23.31,0,-1.6,150
28.12.2020 08:46,2012.1,-1,20.43,0,-6.8,-155
28.12.2020 08:47,2017.3,1,21.16,0,1.6,-155
28.12.2020 08:48,2016.4,1,16.16,0,2.8,150
28.12.2020 08:56,2020,1,10.4,0,4.2,-155
28.12.2020 09:05,2016.5,-1,13.38,0,-4.4,150
28.12.2020 09:09,2014.5,-1,15.42,0,-4.3,-155
28.12.2020 09:11,2016.5,1,16.11,0,-1.2,150
28.12.2020 09:12,2018.3,1,13.84,0,3.6,-155
28.12.2020 09:16,2014.4,-1,12.72,0,0.4,150
28.12.2020 09:19,2011.6,-1,17.9,0,-5.3,-155
28.12.2020 09:24,2016.6,1,17.05,0,6,-155
28.12.2020 09:31,2012.8,-1,13.22,0,-1.2,150
28.12.2020 09:39,2009.3,-1,13.39,0,-3.4,-155
28.12.2020 10:07,2012.7,1,13.26,0,4.4,-155
28.12.2020 10:18,2009.6,-1,11.76,0,-0.4,150
28.12.2020 10:52,2005.4,-1,9.58,0,-6.3,-150
28.12.2020 11:19,2007.8,1,15.54,0,0.8,150
28.12.2020 11:40,2011.5,1,12.86,0,5.4,-155
28.12.2020 11:52,2007.1,-1,12.51,0,-1,150
28.12.2020 12:58,2003.8,-1,9.35,0.01,-2.9,-150
28.12.2020 13:14,2008.9,1,11.81,0.01,1.8,-155
29.12.2020 08:30,2000.8,1,18.05,0,3.5,-155
29.12.2020 08:33,1996.8,-1,14.09,0,-2.1,150
29.12.2020 08:34,1993.4,-1,16.53,0,-8.3,150
29.12.2020 08:36,1989.8,-1,25.25,0,-7,150
29.12.2020 08:37,1987.5,-1,32.59,0,-3.9,150
29.12.2020 08:40,1984.7,-1,36.99,0,-2.6,150
29.12.2020 08:43,1981.3,-1,37.21,0,-5.4,-150
29.12.2020 08:46,1982.9,1,36.35,0,0.4,-155
29.12.2020 08:51,1979.4,-1,24.08,0,-3.4,150
29.12.2020 08:53,1974.5,-1,29.55,0,-8.4,150
29.12.2020 08:57,1969.3,-1,38.68,0,-5.3,150
29.12.2020 09:02,1965.2,-1,42.78,0,-4,-155
29.12.2020 09:02,1970.1,1,42.65,0,1.7,-155
29.12.2020 09:08,1966.1,-1,21.4,0,-6,-150
29.12.2020 09:09,1969.2,1,24.59,0,-1.9,-155
29.12.2020 09:10,1967.2,-1,20.41,0,-0.3,150
29.12.2020 09:12,1963.1,-1,20.08,0,-1.5,150
29.12.2020 09:12,1961.5,-1,23.72,0,-7.6,150
29.12.2020 09:13,1957.4,-1,28.56,0,-9.7,-155
29.12.2020 09:20,1961.2,1,25.83,0,3.2,150
29.12.2020 09:21,1963.4,1,24.55,0,4.8,-155
29.12.2020 09:26,1961.7,-1,20.11,0,-2.3,-155
29.12.2020 09:39,1963.5,1,10.96,0,3.3,-155
29.12.2020 09:53,1963,-1,14.39,0,-2.3,-155
29.12.2020 09:57,1965.1,1,12.57,0,0.7,-150
29.12.2020 10:04,1962,-1,11.95,0,-2.2,150
29.12.2020 10:22,1960,-1,13.14,0,-2.7,-150
29.12.2020 11:10,1961.8,1,11.97,0,1.1,150
29.12.2020 11:21,1955.5,-1,13.66,0,-5.4,150
29.12.2020 11:24,1951.9,-1,18.82,0,-9.8,150
29.12.2020 11:38,1947.9,-1,36.47,0,-4.5,-155
29.12.2020 11:44,1953,1,38.52,0,2.1,-150
29.12.2020 11:48,1948.7,-1,30.97,0,-0.9,-155
29.12.2020 12:11,1950.5,1,21.56,0,3.4,150
29.12.2020 12:15,1955.1,1,18.8,0,6.4,-150
29.12.2020 12:42,1951.3,-1,15.89,0,-3,-155
29.12.2020 13:02,1949.4,-1,12.95,0,-1.1,150
30.12.2020 08:30,1966.5,1,12.12,0,5,150
30.12.2020 08:32,1970,1,16.9,0,6.9,-155
30.12.2020 08:34,1968,-1,24.47,0,-0.5,-150
30.12.2020 08:35,1969.5,1,22.02,0,0.3,150
30.12.2020 08:36,1972.7,1,21.67,0,2.7,150
30.12.2020 08:38,1976.5,1,26.83,0,6.9,150
30.12.2020 08:44,1980.7,1,32.41,0,3.7,150
30.12.2020 08:47,1982.6,1,33.67,0,2.6,-155
30.12.2020 08:49,1979.2,-1,32.98,0,-2.4,-155
30.12.2020 08:55,1982.4,1,18.02,0,0.7,-155
30.12.2020 09:04,1982.9,1,12.52,0,1.3,-150
30.12.2020 09:16,1981.4,-1,7.99,0,0,150
